*** Dátum: 6-2-2019 ***
*** Konfigurácia kyvadla: ***
Váha:;0.063000;Dåžka lanka:;0.530000
Ubehnutý èas:;Súradnica x:;Súradnica y:;Aktuálna výchylka:;Rýchlos;Zrýchlenie:;Uhlová rýchlos:;Uhlové zrýchlenie:;Potenciálna energia:;Kinetická energia:;Perióda:;Frekvencia:
104371;0.099395;0.071715;-0.053321;0.643021;0.522828;6.065538;0.986468;0.001166;0.013024;1.460395;0.684746
104419;0.098766;0.071401;-0.062760;0.638204;0.615268;6.063875;1.160883;0.001361;0.012830;1.460395;0.684746
104451;0.098136;0.071401;-0.063327;0.638204;0.620825;6.063766;1.171368;0.001361;0.012830;1.460395;0.684746
104483;0.097822;0.071715;-0.054532;0.643021;0.534693;6.065340;1.008855;0.001166;0.013024;1.460395;0.684746
104515;0.097193;0.071401;-0.064198;0.638204;0.629351;6.063598;1.187455;0.001361;0.012830;1.460395;0.684746
104547;0.097193;0.071715;-0.055032;0.643021;0.539591;6.065257;1.018097;0.001166;0.013024;1.460395;0.684746
104579;0.096564;0.071401;-0.064792;0.638204;0.635166;6.063481;1.198427;0.001361;0.012830;1.460395;0.684746
104612;0.096249;0.071401;-0.065093;0.638204;0.638114;6.063422;1.203989;0.001361;0.012830;1.460395;0.684746
104644;0.095935;0.071086;-0.074732;0.633351;0.732434;6.061376;1.381952;0.001555;0.012636;1.460395;0.684746
104675;0.095935;0.071401;-0.065397;0.638204;0.641090;6.063362;1.209603;0.001361;0.012830;1.460395;0.684746
104707;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
104739;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
104787;0.095306;0.071401;-0.066014;0.638204;0.647125;6.063239;1.220990;0.001361;0.012830;1.460395;0.684746
104819;0.094991;0.071086;-0.075793;0.633351;0.742818;6.061133;1.401544;0.001555;0.012636;1.460395;0.684746
104851;0.094991;0.071401;-0.066326;0.638204;0.650185;6.063176;1.226764;0.001361;0.012830;1.460395;0.684746
104883;0.095306;0.071401;-0.066014;0.638204;0.647125;6.063239;1.220990;0.001361;0.012830;1.460395;0.684746
104915;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
104947;0.095935;0.071086;-0.074732;0.633351;0.732434;6.061376;1.381952;0.001555;0.012636;1.460395;0.684746
104980;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
105012;0.095935;0.071715;-0.056060;0.643021;0.549661;6.065083;1.037097;0.001166;0.013024;1.460395;0.684746
105044;0.096249;0.071715;-0.055799;0.643021;0.547109;6.065127;1.032281;0.001166;0.013024;1.460395;0.684746
105076;0.096878;0.071401;-0.064494;0.638204;0.632245;6.063540;1.192916;0.001361;0.012830;1.460395;0.684746
105108;0.097193;0.071715;-0.055032;0.643021;0.539591;6.065257;1.018097;0.001166;0.013024;1.460395;0.684746
105155;0.097507;0.071401;-0.063905;0.638204;0.626483;6.063655;1.182044;0.001361;0.012830;1.460395;0.684746
105187;0.097822;0.071715;-0.054532;0.643021;0.534693;6.065340;1.008855;0.001166;0.013024;1.460395;0.684746
105219;0.098451;0.071401;-0.063042;0.638204;0.618034;6.063821;1.166102;0.001361;0.012830;1.460395;0.684746
105251;0.098766;0.071715;-0.053799;0.643021;0.527510;6.065460;0.995303;0.001166;0.013024;1.460395;0.684746
105284;0.099395;0.071401;-0.062202;0.638204;0.609810;6.063981;1.150585;0.001361;0.012830;1.460395;0.684746
105315;0.099709;0.071715;-0.053085;0.643021;0.520518;6.065576;0.982110;0.001166;0.013024;1.460395;0.684746
105348;0.100024;0.071401;-0.061654;0.638204;0.604447;6.064084;1.140467;0.001361;0.012830;1.460395;0.684746
105380;0.100338;0.071715;-0.052619;0.643021;0.515958;6.065651;0.973507;0.001166;0.013024;1.460395;0.684746
105412;0.100653;0.071715;-0.052390;0.643021;0.513708;6.065687;0.969261;0.001166;0.013024;1.460395;0.684746
105444;0.100653;0.070772;-0.078562;0.628460;0.769903;6.060485;1.452646;0.001750;0.012441;1.460395;0.684746
105476;0.100967;0.071401;-0.060851;0.638204;0.596578;6.064233;1.125619;0.001361;0.012830;1.460395;0.684746
105523;0.101282;0.071401;-0.060588;0.638204;0.594000;6.064282;1.120755;0.001361;0.012830;1.460395;0.684746
105555;0.100967;0.071401;-0.060851;0.638204;0.596578;6.064233;1.125619;0.001361;0.012830;1.460395;0.684746
105587;0.100967;0.071086;-0.069537;0.633351;0.681610;6.062514;1.286057;0.001555;0.012636;1.460395;0.684746
105619;0.100338;0.071715;-0.052619;0.643021;0.515958;6.065651;0.973507;0.001166;0.013024;1.460395;0.684746
105651;0.100338;0.071401;-0.061384;0.638204;0.601801;6.064134;1.135474;0.001361;0.012830;1.460395;0.684746
105684;0.100024;0.071715;-0.052851;0.643021;0.518228;6.065614;0.977789;0.001166;0.013024;1.460395;0.684746
105715;0.099709;0.071401;-0.061927;0.638204;0.607117;6.064032;1.145503;0.001361;0.012830;1.460395;0.684746
105747;0.099395;0.071715;-0.053321;0.643021;0.522828;6.065538;0.986468;0.001166;0.013024;1.460395;0.684746
105779;0.098766;0.071401;-0.062760;0.638204;0.615268;6.063875;1.160883;0.001361;0.012830;1.460395;0.684746
105811;0.098136;0.071715;-0.054285;0.643021;0.532277;6.065380;1.004297;0.001166;0.013024;1.460395;0.684746
105843;0.097822;0.071715;-0.054532;0.643021;0.534693;6.065340;1.008855;0.001166;0.013024;1.460395;0.684746
105891;0.097822;0.071715;-0.054532;0.643021;0.534693;6.065340;1.008855;0.001166;0.013024;1.460395;0.684746
105923;0.096878;0.071401;-0.064494;0.638204;0.632245;6.063540;1.192916;0.001361;0.012830;1.460395;0.684746
105955;0.096878;0.071401;-0.064494;0.638204;0.632245;6.063540;1.192916;0.001361;0.012830;1.460395;0.684746
105987;0.096564;0.071715;-0.055541;0.643021;0.544580;6.065171;1.027509;0.001166;0.013024;1.460395;0.684746
106019;0.096249;0.072030;-0.046503;0.647801;0.456032;6.066571;0.860439;0.000972;0.013219;1.460395;0.684746
106051;0.096249;0.071086;-0.074384;0.633351;0.729037;6.061455;1.375542;0.001555;0.012636;1.460395;0.684746
106083;0.095620;0.071401;-0.065704;0.638204;0.644093;6.063301;1.215270;0.001361;0.012830;1.460395;0.684746
106115;0.095620;0.071401;-0.065704;0.638204;0.644093;6.063301;1.215270;0.001361;0.012830;1.460395;0.684746
106147;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
106179;0.095620;0.071401;-0.065704;0.638204;0.644093;6.063301;1.215270;0.001361;0.012830;1.460395;0.684746
106228;0.094991;0.071086;-0.075793;0.633351;0.742818;6.061133;1.401544;0.001555;0.012636;1.460395;0.684746
106259;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
106291;0.095620;0.071401;-0.065704;0.638204;0.644093;6.063301;1.215270;0.001361;0.012830;1.460395;0.684746
106323;0.095935;0.071715;-0.056060;0.643021;0.549661;6.065083;1.037097;0.001166;0.013024;1.460395;0.684746
106355;0.095935;0.071086;-0.074732;0.633351;0.732434;6.061376;1.381952;0.001555;0.012636;1.460395;0.684746
106387;0.096564;0.071086;-0.074040;0.633351;0.725671;6.061532;1.369191;0.001555;0.012636;1.460395;0.684746
106419;0.096878;0.071715;-0.055285;0.643021;0.542074;6.065214;1.022781;0.001166;0.013024;1.460395;0.684746
106451;0.097193;0.071086;-0.073362;0.633351;0.719032;6.061684;1.356664;0.001555;0.012636;1.460395;0.684746
106483;0.097507;0.071715;-0.054781;0.643021;0.537131;6.065298;1.013455;0.001166;0.013024;1.460395;0.684746
106515;0.097822;0.071401;-0.063615;0.638204;0.623641;6.063711;1.176682;0.001361;0.012830;1.460395;0.684746
106547;0.097822;0.071715;-0.054532;0.643021;0.534693;6.065340;1.008855;0.001166;0.013024;1.460395;0.684746
106596;0.098451;0.071715;-0.054041;0.643021;0.529883;6.065421;0.999780;0.001166;0.013024;1.460395;0.684746
106627;0.098766;0.071715;-0.053799;0.643021;0.527510;6.065460;0.995303;0.001166;0.013024;1.460395;0.684746
106660;0.099080;0.071715;-0.053559;0.643021;0.525159;6.065499;0.990866;0.001166;0.013024;1.460395;0.684746
106692;0.099709;0.071715;-0.053085;0.643021;0.520518;6.065576;0.982110;0.001166;0.013024;1.460395;0.684746
106723;0.100338;0.071401;-0.061384;0.638204;0.601801;6.064134;1.135474;0.001361;0.012830;1.460395;0.684746
106755;0.100338;0.072030;-0.043853;0.647801;0.430056;6.066934;0.811427;0.000972;0.013219;1.460395;0.684746
106787;0.100653;0.071715;-0.052390;0.643021;0.513708;6.065687;0.969261;0.001166;0.013024;1.460395;0.684746
106819;0.100653;0.071401;-0.061116;0.638204;0.599178;6.064184;1.130525;0.001361;0.012830;1.460395;0.684746
106851;0.100967;0.071086;-0.069537;0.633351;0.681610;6.062514;1.286057;0.001555;0.012636;1.460395;0.684746
106883;0.100967;0.071086;-0.069537;0.633351;0.681610;6.062514;1.286057;0.001555;0.012636;1.460395;0.684746
106916;0.100653;0.071401;-0.061116;0.638204;0.599178;6.064184;1.130525;0.001361;0.012830;1.460395;0.684746
106963;0.100338;0.072030;-0.043853;0.647801;0.430056;6.066934;0.811427;0.000972;0.013219;1.460395;0.684746
106996;0.100338;0.071401;-0.061384;0.638204;0.601801;6.064134;1.135474;0.001361;0.012830;1.460395;0.684746
107027;0.100024;0.071401;-0.061654;0.638204;0.604447;6.064084;1.140467;0.001361;0.012830;1.460395;0.684746
107059;0.099709;0.071401;-0.061927;0.638204;0.607117;6.064032;1.145503;0.001361;0.012830;1.460395;0.684746
107092;0.099709;0.071401;-0.061927;0.638204;0.607117;6.064032;1.145503;0.001361;0.012830;1.460395;0.684746
107123;0.099080;0.071401;-0.062480;0.638204;0.612527;6.063928;1.155711;0.001361;0.012830;1.460395;0.684746
107155;0.098766;0.071401;-0.062760;0.638204;0.615268;6.063875;1.160883;0.001361;0.012830;1.460395;0.684746
107187;0.097822;0.071086;-0.072695;0.633351;0.712512;6.061832;1.344363;0.001555;0.012636;1.460395;0.684746
107219;0.097822;0.071715;-0.054532;0.643021;0.534693;6.065340;1.008855;0.001166;0.013024;1.460395;0.684746
107252;0.097193;0.071086;-0.073362;0.633351;0.719032;6.061684;1.356664;0.001555;0.012636;1.460395;0.684746
107283;0.097193;0.071715;-0.055032;0.643021;0.539591;6.065257;1.018097;0.001166;0.013024;1.460395;0.684746
107331;0.096878;0.071715;-0.055285;0.643021;0.542074;6.065214;1.022781;0.001166;0.013024;1.460395;0.684746
107363;0.096564;0.071401;-0.064792;0.638204;0.635166;6.063481;1.198427;0.001361;0.012830;1.460395;0.684746
107395;0.096249;0.071401;-0.065093;0.638204;0.638114;6.063422;1.203989;0.001361;0.012830;1.460395;0.684746
107427;0.096249;0.071086;-0.074384;0.633351;0.729037;6.061455;1.375542;0.001555;0.012636;1.460395;0.684746
107459;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
107491;0.095620;0.071715;-0.056323;0.643021;0.552238;6.065038;1.041958;0.001166;0.013024;1.460395;0.684746
107523;0.095620;0.071401;-0.065704;0.638204;0.644093;6.063301;1.215270;0.001361;0.012830;1.460395;0.684746
107555;0.095620;0.071401;-0.065704;0.638204;0.644093;6.063301;1.215270;0.001361;0.012830;1.460395;0.684746
107587;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
107619;0.095935;0.071401;-0.065397;0.638204;0.641090;6.063362;1.209603;0.001361;0.012830;1.460395;0.684746
107651;0.095935;0.071401;-0.065397;0.638204;0.641090;6.063362;1.209603;0.001361;0.012830;1.460395;0.684746
107699;0.095935;0.071401;-0.065397;0.638204;0.641090;6.063362;1.209603;0.001361;0.012830;1.460395;0.684746
107731;0.095935;0.071401;-0.065397;0.638204;0.641090;6.063362;1.209603;0.001361;0.012830;1.460395;0.684746
107763;0.096564;0.071715;-0.055541;0.643021;0.544580;6.065171;1.027509;0.001166;0.013024;1.460395;0.684746
107795;0.096878;0.071086;-0.073699;0.633351;0.722336;6.061609;1.362899;0.001555;0.012636;1.460395;0.684746
107827;0.097193;0.071401;-0.064198;0.638204;0.629351;6.063598;1.187455;0.001361;0.012830;1.460395;0.684746
107859;0.097507;0.071401;-0.063905;0.638204;0.626483;6.063655;1.182044;0.001361;0.012830;1.460395;0.684746
107891;0.097822;0.071401;-0.063615;0.638204;0.623641;6.063711;1.176682;0.001361;0.012830;1.460395;0.684746
107923;0.098136;0.071715;-0.054285;0.643021;0.532277;6.065380;1.004297;0.001166;0.013024;1.460395;0.684746
107955;0.098451;0.071401;-0.063042;0.638204;0.618034;6.063821;1.166102;0.001361;0.012830;1.460395;0.684746
107987;0.098766;0.071715;-0.053799;0.643021;0.527510;6.065460;0.995303;0.001166;0.013024;1.460395;0.684746
108019;0.099080;0.071715;-0.053559;0.643021;0.525159;6.065499;0.990866;0.001166;0.013024;1.460395;0.684746
108067;0.099709;0.072030;-0.044241;0.647801;0.433858;6.066883;0.818601;0.000972;0.013219;1.460395;0.684746
108099;0.099709;0.071086;-0.070767;0.633351;0.693644;6.062252;1.308763;0.001555;0.012636;1.460395;0.684746
108131;0.100338;0.071401;-0.061384;0.638204;0.601801;6.064134;1.135474;0.001361;0.012830;1.460395;0.684746
108163;0.100338;0.071715;-0.052619;0.643021;0.515958;6.065651;0.973507;0.001166;0.013024;1.460395;0.684746
108195;0.100338;0.072030;-0.043853;0.647801;0.430056;6.066934;0.811427;0.000972;0.013219;1.460395;0.684746
108227;0.100653;0.071715;-0.052390;0.643021;0.513708;6.065687;0.969261;0.001166;0.013024;1.460395;0.684746
108259;0.100653;0.071715;-0.052390;0.643021;0.513708;6.065687;0.969261;0.001166;0.013024;1.460395;0.684746
108291;0.100338;0.072030;-0.043853;0.647801;0.430056;6.066934;0.811427;0.000972;0.013219;1.460395;0.684746
108323;0.100338;0.071715;-0.052619;0.643021;0.515958;6.065651;0.973507;0.001166;0.013024;1.460395;0.684746
108355;0.100024;0.071715;-0.052851;0.643021;0.518228;6.065614;0.977789;0.001166;0.013024;1.460395;0.684746
108387;0.099709;0.071401;-0.061927;0.638204;0.607117;6.064032;1.145503;0.001361;0.012830;1.460395;0.684746
108435;0.099395;0.071715;-0.053321;0.643021;0.522828;6.065538;0.986468;0.001166;0.013024;1.460395;0.684746
108467;0.099080;0.071401;-0.062480;0.638204;0.612527;6.063928;1.155711;0.001361;0.012830;1.460395;0.684746
108499;0.098766;0.071715;-0.053799;0.643021;0.527510;6.065460;0.995303;0.001166;0.013024;1.460395;0.684746
108531;0.098136;0.071715;-0.054285;0.643021;0.532277;6.065380;1.004297;0.001166;0.013024;1.460395;0.684746
108563;0.098136;0.071401;-0.063327;0.638204;0.620825;6.063766;1.171368;0.001361;0.012830;1.460395;0.684746
108595;0.097507;0.071715;-0.054781;0.643021;0.537131;6.065298;1.013455;0.001166;0.013024;1.460395;0.684746
108627;0.097507;0.070772;-0.082146;0.628460;0.804942;6.059610;1.518758;0.001750;0.012441;1.460395;0.684746
108659;0.097193;0.071401;-0.064198;0.638204;0.629351;6.063598;1.187455;0.001361;0.012830;1.460395;0.684746
108691;0.096878;0.071401;-0.064494;0.638204;0.632245;6.063540;1.192916;0.001361;0.012830;1.460395;0.684746
108723;0.096564;0.071401;-0.064792;0.638204;0.635166;6.063481;1.198427;0.001361;0.012830;1.460395;0.684746
108755;0.096249;0.071715;-0.055799;0.643021;0.547109;6.065127;1.032281;0.001166;0.013024;1.460395;0.684746
108803;0.096249;0.071086;-0.074384;0.633351;0.729037;6.061455;1.375542;0.001555;0.012636;1.460395;0.684746
108835;0.096249;0.070772;-0.083672;0.628460;0.819866;6.059226;1.546916;0.001750;0.012441;1.460395;0.684746
108867;0.096249;0.071086;-0.074384;0.633351;0.729037;6.061455;1.375542;0.001555;0.012636;1.460395;0.684746
108899;0.095935;0.071715;-0.056060;0.643021;0.549661;6.065083;1.037097;0.001166;0.013024;1.460395;0.684746
108931;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
108963;0.096249;0.071086;-0.074384;0.633351;0.729037;6.061455;1.375542;0.001555;0.012636;1.460395;0.684746
108995;0.095935;0.070772;-0.084063;0.628460;0.823683;6.059126;1.554120;0.001750;0.012441;1.460395;0.684746
109027;0.096249;0.071086;-0.074384;0.633351;0.729037;6.061455;1.375542;0.001555;0.012636;1.460395;0.684746
109059;0.096249;0.071401;-0.065093;0.638204;0.638114;6.063422;1.203989;0.001361;0.012830;1.460395;0.684746
109091;0.096878;0.071715;-0.055285;0.643021;0.542074;6.065214;1.022781;0.001166;0.013024;1.460395;0.684746
109139;0.096878;0.071401;-0.064494;0.638204;0.632245;6.063540;1.192916;0.001361;0.012830;1.460395;0.684746
109171;0.097193;0.071715;-0.055032;0.643021;0.539591;6.065257;1.018097;0.001166;0.013024;1.460395;0.684746
109203;0.097507;0.071401;-0.063905;0.638204;0.626483;6.063655;1.182044;0.001361;0.012830;1.460395;0.684746
109235;0.097507;0.071401;-0.063905;0.638204;0.626483;6.063655;1.182044;0.001361;0.012830;1.460395;0.684746
109268;0.097822;0.071715;-0.054532;0.643021;0.534693;6.065340;1.008855;0.001166;0.013024;1.460395;0.684746
109300;0.098136;0.071401;-0.063327;0.638204;0.620825;6.063766;1.171368;0.001361;0.012830;1.460395;0.684746
109332;0.098451;0.071715;-0.054041;0.643021;0.529883;6.065421;0.999780;0.001166;0.013024;1.460395;0.684746
109364;0.099080;0.071401;-0.062480;0.638204;0.612527;6.063928;1.155711;0.001361;0.012830;1.460395;0.684746
109396;0.099395;0.071401;-0.062202;0.638204;0.609810;6.063981;1.150585;0.001361;0.012830;1.460395;0.684746
109428;0.099395;0.071715;-0.053321;0.643021;0.522828;6.065538;0.986468;0.001166;0.013024;1.460395;0.684746
109460;0.100024;0.071715;-0.052851;0.643021;0.518228;6.065614;0.977789;0.001166;0.013024;1.460395;0.684746
109508;0.100024;0.071715;-0.052851;0.643021;0.518228;6.065614;0.977789;0.001166;0.013024;1.460395;0.684746
109540;0.100338;0.071401;-0.061384;0.638204;0.601801;6.064134;1.135474;0.001361;0.012830;1.460395;0.684746
109572;0.100024;0.071715;-0.052851;0.643021;0.518228;6.065614;0.977789;0.001166;0.013024;1.460395;0.684746
109604;0.100024;0.071715;-0.052851;0.643021;0.518228;6.065614;0.977789;0.001166;0.013024;1.460395;0.684746
109636;0.100024;0.071715;-0.052851;0.643021;0.518228;6.065614;0.977789;0.001166;0.013024;1.460395;0.684746
109668;0.100024;0.071401;-0.061654;0.638204;0.604447;6.064084;1.140467;0.001361;0.012830;1.460395;0.684746
109700;0.099709;0.071086;-0.070767;0.633351;0.693644;6.062252;1.308763;0.001555;0.012636;1.460395;0.684746
109732;0.099709;0.071401;-0.061927;0.638204;0.607117;6.064032;1.145503;0.001361;0.012830;1.460395;0.684746
109765;0.099709;0.071715;-0.053085;0.643021;0.520518;6.065576;0.982110;0.001166;0.013024;1.460395;0.684746
109796;0.099395;0.071715;-0.053321;0.643021;0.522828;6.065538;0.986468;0.001166;0.013024;1.460395;0.684746
109828;0.098766;0.071086;-0.071718;0.633351;0.702952;6.062046;1.326324;0.001555;0.012636;1.460395;0.684746
109876;0.098451;0.071715;-0.054041;0.643021;0.529883;6.065421;0.999780;0.001166;0.013024;1.460395;0.684746
109908;0.097822;0.071401;-0.063615;0.638204;0.623641;6.063711;1.176682;0.001361;0.012830;1.460395;0.684746
109940;0.097822;0.072030;-0.045447;0.647801;0.445679;6.066718;0.840904;0.000972;0.013219;1.460395;0.684746
109972;0.097822;0.071715;-0.054532;0.643021;0.534693;6.065340;1.008855;0.001166;0.013024;1.460395;0.684746
110004;0.097507;0.071401;-0.063905;0.638204;0.626483;6.063655;1.182044;0.001361;0.012830;1.460395;0.684746
110036;0.096878;0.071715;-0.055285;0.643021;0.542074;6.065214;1.022781;0.001166;0.013024;1.460395;0.684746
110068;0.096564;0.071401;-0.064792;0.638204;0.635166;6.063481;1.198427;0.001361;0.012830;1.460395;0.684746
110100;0.096564;0.070772;-0.083285;0.628460;0.816083;6.059324;1.539780;0.001750;0.012441;1.460395;0.684746
110132;0.096564;0.071715;-0.055541;0.643021;0.544580;6.065171;1.027509;0.001166;0.013024;1.460395;0.684746
110164;0.096249;0.071401;-0.065093;0.638204;0.638114;6.063422;1.203989;0.001361;0.012830;1.460395;0.684746
110197;0.096564;0.071086;-0.074040;0.633351;0.725671;6.061532;1.369191;0.001555;0.012636;1.460395;0.684746
110244;0.096249;0.071086;-0.074384;0.633351;0.729037;6.061455;1.375542;0.001555;0.012636;1.460395;0.684746
110276;0.096249;0.070772;-0.083672;0.628460;0.819866;6.059226;1.546916;0.001750;0.012441;1.460395;0.684746
110308;0.096249;0.070772;-0.083672;0.628460;0.819866;6.059226;1.546916;0.001750;0.012441;1.460395;0.684746
110340;0.096249;0.070772;-0.083672;0.628460;0.819866;6.059226;1.546916;0.001750;0.012441;1.460395;0.684746
110372;0.096249;0.071086;-0.074384;0.633351;0.729037;6.061455;1.375542;0.001555;0.012636;1.460395;0.684746
110404;0.096249;0.071401;-0.065093;0.638204;0.638114;6.063422;1.203989;0.001361;0.012830;1.460395;0.684746
110436;0.096564;0.071401;-0.064792;0.638204;0.635166;6.063481;1.198427;0.001361;0.012830;1.460395;0.684746
110468;0.096878;0.071401;-0.064494;0.638204;0.632245;6.063540;1.192916;0.001361;0.012830;1.460395;0.684746
110500;0.097193;0.072030;-0.045864;0.647801;0.449763;6.066661;0.848610;0.000972;0.013219;1.460395;0.684746
